Ticker,currentRatio,quickRatio,interestCoverageRatio,debtToEquity,operatingCashFlow,Score
CPB,-0.39416831072585873,-0.557411162749343,0.0,-0.06041429921398848,0.0,-0.8911651742612132
COF,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
CAH,-0.4090851849036962,-0.532335711489993,0.0,-0.3269076388466384,0.0,-0.6145132575470508
KMX,0.41847705209285413,-0.5966960363889912,0.0,0.3580170942592572,0.0,-0.5362360785553942
CCL,-0.8124893474521714,-0.6677431482904824,0.0,0.6939784802945898,0.0,-2.1742109760372434
CARR,-0.167820959070846,-0.4203320291982302,0.0,-0.015608229362075798,0.0,-0.5725447589070003
CTLT,0.5773741900741668,0.3687088370959795,0.0,-0.03255508421074791,0.0,0.9786381113808943
CAT,-0.17236087729888358,-0.25650574763714434,0.0,0.13004611133075933,0.0,-0.5589127362667872
CBOE,-0.1827378332486836,-0.47967726384535836,0.0,-0.2419560972334233,0.0,-0.42045899986061863
CBRE,-0.3033699461651086,-0.08850022419950017,0.0,-0.1775512325772583,0.0,-0.21431893778735045
CDW,-0.22943413502278365,0.020160064591016096,0.0,0.2890581351251559,0.0,-0.4983322055569234
CE,-0.26445636135335854,-0.3225377692867657,0.0,0.06451443845250436,0.0,-0.6515085690926287
COR,-0.47199548034935873,-0.4671395382156834,0.0,0.8312062551526653,0.0,-1.7703412737177073
CNC,-0.2865073927466836,0.045235515850366004,0.0,-0.1852386633400609,0.0,-0.05603321355625668
CNP,-0.23656829223827108,-0.4186603324476069,0.0,0.08131644838793993,0.0,-0.736545073073818
CF,1.5087059865687173,1.9116849379213092,0.0,-0.24120844187245247,0.0,3.661599366362479
CHRW,-0.156146883627321,0.1998674652830235,0.0,-0.01620251952079619,0.0,0.05992310117649869
CRL,0.08576590195239167,0.09120717649250741,0.0,-0.14971544836880596,0.0,0.326688526813705
SCHW,-0.7651444859312089,-0.5206338342356298,0.0,-0.020313558970009013,0.0,-1.2654647611968297
CHTR,-0.7865469575776713,-0.6042186717667961,0.0,1.0102217874794752,0.0,-2.4009874168239427
CVX,-0.2495394871755211,-0.20886239024437953,0.0,-0.29813675291890923,0.0,-0.1602651245009914
CMG,0.022855606506729,0.3812465627256544,0.0,-0.06344752210294133,0.0,0.46754969133532476
CB,-0.7956267940337465,-0.7304317764388573,0.0,-0.256259532415529,0.0,-1.2697990380570747
CHD,-0.1827378332486836,-0.23393784150372943,0.0,-0.20134839979311606,0.0,-0.21532727495929696
CI,-0.5089633859205213,-0.40277921331668537,0.0,-0.1581100631197633,0.0,-0.7536325361174433
CINF,-0.3980596692070338,-0.21722087399749618,0.0,-0.31221227036989274,0.0,-0.3030682728346372
CTAS,0.49565566196949185,0.02851854834413273,0.0,-0.19281746041793613,0.0,0.7169916707315607
CSCO,-0.4668070023744587,-0.31417928553364904,0.0,-0.17800919811175608,0.0,-0.6029770897963517
C,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
CFG,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
CLX,-0.4635642036401462,-0.48051311222067,0.0,2.1957667519590705,0.0,-3.1398440678198867
CME,-0.39027695224468373,-0.865003364864035,0.0,-0.2965328085120402,0.0,-0.9587475085966786
CMS,0.26930831031447905,-0.4437357837069568,0.0,0.06890664743917631,0.0,-0.24333412083165407
KO,-0.3734143988262587,-0.26068498951370267,0.0,0.006689366987333339,0.0,-0.6407887553272947
CTSH,0.47879310855106694,0.7991707503814856,0.0,-0.3067443748952144,0.0,1.5847082338277667
CL,-0.3591460843952837,-0.39274903281294543,0.0,2.672800693270007,0.0,-3.424695810478236
CMCSA,-0.6613749264332088,-0.4763338703441117,0.0,-0.07993641141711563,0.0,-1.0577723853602048
CMA,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
CAG,-0.43308189553760873,-0.644339393781756,0.0,-0.12655730282899164,0.0,-0.950863986490373
COP,-0.171712317552021,0.06278833173191084,0.0,-0.2473750010462717,0.0,0.13845101522616154
ED,-0.4064909459162462,-0.33006040466457065,0.0,-0.08030704398922081,0.0,-0.6562443065915959
STZ,-0.27742755629060856,-0.5565753143740313,0.0,-0.06113852378017105,0.0,-0.7728643468844688
CEG,-0.12047609754988349,-0.3517924624226739,0.0,-0.1429588591807733,0.0,-0.3293097007917841
COO,0.15840459360099163,-0.20301145161719797,0.0,-0.24237998161186547,0.0,0.19777312359565913
CPRT,3.728726000079056,4.955844720806385,0.0,-0.323591116347973,0.0,9.008161837233414
GLW,0.03582680144397902,-0.28659628914836427,0.0,-0.1741218162491585,0.0,-0.07664767145522672
CPAY,-0.35330904667352114,-0.26570007976557264,0.0,0.11376170895291894,0.0,-0.7327708353920127
CTVA,-0.06469995931970855,-0.1771001519825364,0.0,-0.28738627825560503,0.0,0.0455861669533601
CSGP,4.848788682910595,6.625033926303775,0.0,-0.294843661215032,0.0,11.768666270429401
COST,-0.4460530904748587,-0.5682771916283946,0.0,-0.23012141579309875,0.0,-0.7842088663101546
CTRA,-0.079616833497546,0.297661725194488,0.0,-0.2783121704557882,0.0,0.49635706215273023
CCI,-0.7761700016278714,-0.6593846645373658,0.0,0.6988243946712525,0.0,-2.1343790608364896
CSX,-0.3027213864182462,-0.08682852744887684,0.0,-0.0035094189623200143,0.0,-0.386040494904803
CMI,-0.18014359426123358,-0.27489441189400093,0.0,-0.17043679125064132,0.0,-0.28460121490459317
CVS,-0.5219345808577712,-0.4295263613266585,0.0,-0.09194788885447885,0.0,-0.8595130533299509
DHR,0.1512704363855042,0.23413724867080177,0.0,-0.25013770475903285,0.0,0.6355453898153388
DRI,-0.7969239135274714,-0.7697166500785053,0.0,0.3426848341787215,0.0,-1.909325397784698
DVA,-0.12242177679047107,0.1990316169077119,0.0,0.6299719391498251,0.0,-0.5533620990325843
DAY,-0.3520119271797961,-0.8048222818415952,0.0,-0.21839110789319466,0.0,-0.9384431011281966
DECK,0.8050186612229044,0.9161895229251185,0.0,-0.29917196803409957,0.0,2.0203801521821223
DE,0.2576342348709542,0.6177916529388549,0.0,0.2866767143457673,0.0,0.5887491734640418
DAL,-0.7833041588433589,-0.6435035454064442,0.0,0.19666199098603465,0.0,-1.6234696952358378
DVN,-0.37276583907939614,-0.16874166822941977,0.0,-0.2149574314205879,0.0,-0.32655007588822804
DXCM,0.8322581705911296,1.1510629163876958,0.0,-0.08135290946567858,0.0,2.064673996444504
FANG,-0.4505930087028962,-0.1587114877256798,0.0,-0.24623967253516782,0.0,-0.36306482389340816
DLR,-0.38184567553547116,-0.10187379820448669,0.0,-0.1378339053389049,0.0,-0.3458855684010529
DFS,-0.3364464932550961,0.02851854834413273,0.0,-0.030623108676843213,0.0,-0.27730483623412017
DG,-0.2748333173031586,-0.8031505850909718,0.0,0.2440497084091628,0.0,-1.3220336108032933
DLTR,-0.20024894641397104,-0.7621940147007004,0.0,-0.02437134661288487,0.0,-0.9380716145017866
D,-0.36628024161077116,-0.7404619569425972,0.0,-0.00181601152080486,0.0,-1.1049261870325635
DPZ,0.09095437992729152,-0.08097758882169519,0.0,-0.3269076388466384,0.0,0.3368844299522348
DOV,-0.19765470742652103,-0.1913095743628347,0.0,-0.16393581073302602,0.0,-0.2250284710563297
DOW,0.12013956853610415,-0.09184361770074682,0.0,-0.12632086480885557,0.0,0.1546168156442129
DHI,2.652116820287305,-0.3860622458104521,0.0,-0.2744290487376975,0.0,2.5404836232145507
DTE,-0.5582539266820713,-0.5298281663640582,0.0,0.09409475183655527,0.0,-1.1821768448826848
DUK,-0.5426884927573713,-0.6501903324089375,0.0,0.019382467545809575,0.0,-1.2122612927121186
DD,0.4645247941200918,0.2934824833179298,0.0,-0.25309211497460704,0.0,1.0110993924126286
EMN,-0.14576992767752112,-0.3150151339089607,0.0,-0.12905587758232148,0.0,-0.3317291840041603
ETN,-0.03746044995148352,-0.07011155994264356,0.0,-0.21901521906346375,0.0,0.11144320916933667
EBAY,0.24271736069311675,0.6186275013141667,0.0,-0.04819620476803786,0.0,0.9095410667753213
ECL,-0.1340958522339961,-0.10856058520698,0.0,-0.10556118062645761,0.0,-0.13709525681451848
EIX,-0.4013024679413462,-0.4972300797269032,0.0,0.11631353551258578,0.0,-1.0148460831808352
EW,1.3880738736522924,1.0532686564762312,0.0,-0.30618416589254965,0.0,2.7475266960210734
EA,-0.156146883627321,0.1513882595149472,0.0,-0.27354932889701106,0.0,0.2687907047846373
ELV,-0.15549832388045853,0.13885053388527213,0.0,-0.18850832424914984,0.0,0.17186053425396344
LLY,-0.169118078564571,-0.32086607253614235,0.0,0.10821926094936882,0.0,-0.5982034120500822
EMR,-0.2852102732529586,-0.21387748049624952,0.0,-0.23595781376762884,0.0,-0.2631299399815793
ENPH,1.6481463321441547,2.185007356648223,0.0,-0.022237014214899816,0.0,3.855390703007278
ETR,-0.5991131907344088,-0.5707847367543296,0.0,0.08200872187032036,0.0,-1.2519066493590587
EOG,0.45933631614519177,0.6771368875859831,0.0,-0.29634323208148067,0.0,1.4328164358126556
EPAM,1.9892887589938304,2.8938067789125124,0.0,-0.31634461054164037,0.0,5.199440148447983
EQT,-0.4745897193368087,-0.4671395382156834,0.0,-0.24962009720143766,0.0,-0.6921091603510544
EFX,-0.5712251216193213,-0.3726886718054655,0.0,-0.07262600344317865,0.0,-0.871287789981608
EQIX,-0.3370950530019587,-0.11357567545884999,0.0,-0.028292809631538143,0.0,-0.42237791882927056
EQR,-0.8475115737827464,-0.8123449172194002,0.0,-0.1884827633821081,0.0,-1.4713737276200385
ESS,-0.4700498011087712,-0.35847924942516723,0.0,-0.08203240251453811,0.0,-0.7464966480194003
EL,-0.025137814761095927,-0.026647444426437062,0.0,-0.00856195034757013,0.0,-0.04322330883996286
ETSY,0.5644029951369168,0.6838236745884763,0.0,-0.3269076388466384,0.0,1.5751343085720317
EG,-0.02902917324227093,0.09538641836906563,0.0,-0.2739838636367206,0.0,0.3403411087635153
EVRG,-0.6756432408641839,-0.8215392493478284,0.0,-0.026473727927067783,0.0,-1.4707087622849446
ES,-0.5498226499728588,-0.6150847006458476,0.0,0.08300133554044113,0.0,-1.2479086861591475
EXC,-0.3792514365480212,-0.4328697548279052,0.0,0.04392089990587776,0.0,-0.8560420912818041
EXPE,-0.5329600965544338,-0.3726886718054655,0.0,0.32697342123706674,0.0,-1.232622189596966
EXPD,0.15062187663864163,0.46232385513088564,0.0,-0.2721520014987294,0.0,0.8850977332682567
EXR,-0.002438223620908464,-0.5950243396383679,0.0,-0.16820234545674273,0.0,-0.42926021780253365
XOM,-0.1509584056524211,-0.02748329280174882,0.0,-0.28647673740336993,0.0,0.1080350389492
FFIV,-0.20478886464200863,0.06028078660597576,0.0,-0.3075303715567478,0.0,0.1630222935207149
FDS,0.11365397106747914,0.4288899201184191,0.0,-0.1254326246791552,0.0,0.6679765158650534
FICO,0.2731996687956542,0.7197651547268779,0.0,-0.3269076388466384,0.0,1.3198724623691707
FAST,2.08786984051693,1.016491327962518,0.0,-0.2968800102893571,0.0,3.4012411787688053
FRT,-0.3403378517362711,0.026846851593509403,0.0,-0.020601118724228602,0.0,-0.2928898814185331
FDX,-0.19830326717338362,0.09204302486781897,0.0,-0.3269076388466384,0.0,0.2206473965410738
FIS,-0.06275428007912098,0.027682699968820976,0.0,-0.19363114801876477,0.0,0.15855956790846476
FITB,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
FSLR,0.5170581336159543,0.508295515773027,0.0,-0.30587530541579533,0.0,1.3312289548047764
FE,-0.6270012598494963,-0.5432017403690448,0.0,0.056686422920972236,0.0,-1.2268894231395133
FI,-0.36238888312959616,-0.7563430760735187,0.0,-0.1502181454206268,0.0,-0.968513813782488
FMC,-0.09842506615655847,-0.12277000758727828,0.0,-0.10643877039489062,0.0,-0.11475630334894611
F,-0.2897501914809962,-0.09267946607605848,0.0,0.42499082605311683,0.0,-0.8074204836101715
FTNT,-0.26899627958139616,9.970358353617072e-05,0.0,-0.3269076388466384,0.0,0.05801106284877844
FTV,-0.07248267628205857,-0.03166253467830704,0.0,-0.24681479204360696,0.0,0.14266958108324135
FOXA,1.0527684845243797,1.4803871762604912,0.0,-0.16821938603477057,0.0,2.7013750468196416
FOX,1.0527684845243797,1.4803871762604912,0.0,-0.16821938603477057,0.0,2.7013750468196416
BEN,2.284383443816268,0.33527490208351296,0.0,-0.2691294289710439,0.0,2.8887877748708246
FCX,0.4794416682979294,0.10290905374687069,0.0,-0.2554756658262491,0.0,0.8378263878710492
GRMN,1.5748590807486926,1.2873062015634968,0.0,-0.31921807801158236,0.0,3.181383360323772
IT,-0.4544843671840712,-0.2322661447531061,0.0,0.5474742407726169,0.0,-1.2342247527097943
GE,-0.2910473109747212,-0.28659628914836427,0.0,-0.17327617756452768,0.0,-0.4043674225585578
GEHC,-0.36109176363587114,-0.27322271514337765,0.0,-0.05590493625337525,0.0,-0.5784095425258735
GEV,-0.4045452666756587,-0.37101697505484216,0.0,-0.30511912976581057,0.0,-0.47044311196469024
GEN,-0.7145568256759339,-0.5106036537318898,0.0,0.5122258051220606,0.0,-1.7373862845298844
GNRC,0.43598816525814177,-0.16706997147879646,0.0,-0.18117874562493155,0.0,0.45009693940427686
GD,-0.11269338058753348,-0.2531623541358977,0.0,-0.21684254536491607,0.0,-0.14901318935851512
GIS,-0.6198671026340088,-0.6050545201421077,0.0,-0.05185992904402026,0.0,-1.1730616937320963
GM,-0.2949386694558962,-0.14700961047131653,0.0,0.04908632512056221,0.0,-0.49103460504777496
GPC,-0.31115266312745865,-0.5482168306209146,0.0,-0.08844178992525382,0.0,-0.7709277038231195
GILD,-0.34747200895175867,-0.19548881623939302,0.0,-0.01945939999636432,0.0,-0.5235014251947874
GPN,-0.4505930087028962,-0.6284582746508343,0.0,-0.15784167401582508,0.0,-0.9212096093379054
GL,-0.719745303650834,-0.5783073721321346,0.0,-0.2270008599417533,0.0,-1.0710518158412152
GS,-0.043297487673245955,0.312706995950098,0.0,0.9678695608635692,0.0,-0.6984600525867172
HAL,0.3302729265195543,0.20237501040895856,0.0,-0.13359080140997645,0.0,0.6662387383384893
HIG,0.1953724991721541,-0.025811596051125492,0.0,-0.26686729223785016,0.0,0.4364281953588788
HAS,-0.32542097755843363,-0.32337361766207734,0.0,0.3961453875965158,0.0,-1.0449399828170267
HCA,-0.2929929902153086,-0.15787563935036814,0.0,6.734701505667328,0.0,-7.185570135233005
DOC,0.4126400143710917,0.29181078656730647,0.0,-0.12580751739576734,0.0,0.8302583183341655
HSIC,0.08576590195239167,-0.23895293175559942,0.0,-0.21192207845938155,0.0,0.058735048656173794
HSY,-0.41751646161290873,-0.47048293171693006,0.0,-0.03154329989034581,0.0,-0.856456093439493
HES,-0.2508366066692461,0.0017714003341594978,0.0,-0.1318611827401522,0.0,-0.11720402359493443
HPE,-0.4674555621213212,-0.47215462846755335,0.0,-0.19890307684612318,0.0,-0.7407071137427513
HLT,-0.5005321092113088,-0.2615208378890143,0.0,-0.3269076388466384,0.0,-0.4351453082536846
HOLX,1.5268656594808674,1.5982417971794356,0.0,-0.2139712079672275,0.0,3.3390786646275306
HD,-0.1788464747675086,-0.5966960363889912,0.0,5.643263133346397,0.0,-6.418805644502897
HON,0.03193544296280401,0.11293923425061066,0.0,0.0022971580006613907,0.0,0.1425775192127533
HRL,-0.08156251273813343,-0.24313217363215775,0.0,-0.23704202054464926,0.0,-0.08765266582564193
HST,3.082111932457143,4.430931941110661,0.0,-0.17117379625034476,0.0,7.684217669818148
HWM,0.22844904626214174,-0.22641520612592447,0.0,-0.1267767002710999,0.0,0.12881054040731718
HPQ,-0.5887362347846088,-0.5841583107593162,0.0,-0.3269076388466384,0.0,-0.8459869066972866
HUBB,0.026098405241041577,-0.09936625307855179,0.0,-0.1630795216871278,0.0,0.0898116738496176
HUM,0.033232562456529016,0.24249573242391842,0.0,-0.14865680245882731,0.0,0.42438509733927476
HBAN,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
HII,-0.4240020590815337,-0.16706997147879646,0.0,-0.18984174947982715,0.0,-0.40123028108050307
IBM,-0.3130983423680462,-0.07763419532044855,0.0,0.24704245992529963,0.0,-0.6377749976137943
IEX,1.1416211698445422,1.036551688969998,0.0,-0.2477115524623212,0.0,2.4258844112768614
IDXX,-0.02902917324227093,-0.03166253467830704,0.0,-0.18177942600041241,0.0,0.12108771807983444
ITW,-0.1944119086922086,-0.16038318447630315,0.0,0.26007850211658584,0.0,-0.6148735952850977
ILMN,0.08900870068670409,0.11293923425061066,0.0,-0.24235868088933069,0.0,0.44430661582664543
INCY,1.2045314652902048,1.8665491256544793,0.0,-0.32543149877497807,0.0,3.3965120897196623
IR,0.45933631614519177,0.4798766710124305,0.0,-0.2667714389864436,0.0,1.2059844261440658
PODD,1.3802911566899423,1.1870043965260975,0.0,0.05064340793785472,0.0,2.516652145278185
INTC,-0.03162341222972093,-0.06175307618952693,0.0,-0.2260359372109277,0.0,0.13265944879167985
ICE,-0.3948168704727212,-0.8583165778615417,0.0,-0.1461475773442301,0.0,-1.1069858709900329
IFF,0.0403667196720166,-0.25399820251120936,0.0,-0.1627578807768526,0.0,-0.05087360206234015
IP,0.039718159925154026,0.04439966747505425,0.0,-0.17091179736316695,0.0,0.2550296247633752
IPG,-0.3584975246484211,-0.057573834312968614,0.0,-0.07581685167888888,0.0,-0.34025450728250084
INTU,-0.2858588329998212,-0.542365891993733,0.0,-0.3269076388466384,0.0,-0.5013170861469157
ISRG,2.5528871790173433,2.799355912502295,0.0,-0.3269076388466384,0.0,5.679150730366276
IVZ,3.067843618026168,-0.12862094621445994,0.0,-0.3100119057320499,0.0,3.249234577543758
INVH,2.3635077329334933,2.157424360262938,0.0,-0.14762158734363698,0.0,4.668553680540068
IQV,-0.4791296375648462,-0.23143029637779444,0.0,0.13959948538760877,0.0,-0.8501594193302495
IRM,-0.49274939224895875,-0.2832528956471176,0.0,16.394696329164628,0.0,-17.170698617060705
JBHT,-0.22813701552905866,-0.1612190328516148,0.0,-0.23708675206197227,0.0,-0.15226929631870117
JBL,-0.2910473109747212,-0.38940563931169875,0.0,-0.0662975587780951,0.0,-0.6141553915083249
JKHY,-0.14382424843693353,-0.17375675848128977,0.0,-0.2898891131534419,0.0,-0.027691893764781428
J,-0.2891016317341336,0.056101544729417537,0.0,-0.22180348364326663,0.0,-0.011196603361449453
JNJ,-0.28845307198727116,-0.17793600035784807,0.0,-0.22459600836757648,0.0,-0.24179306397754274
JCI,-0.48107531680543375,-0.4211678775735419,0.0,-0.1741303365381724,0.0,-0.7281128578408034
JPM,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
JNPR,0.08382022271180409,-0.030826686302995475,0.0,-0.24033085210401947,0.0,0.2933243885128281
K,-0.6425666937741963,-0.5941884912630562,0.0,0.10690500636897282,0.0,-1.3436601914062254
KVUE,-0.4058423861693837,-0.4345414515785285,0.0,-0.15248667237058103,0.0,-0.6878971653773313
KDP,-0.717151064663384,-0.6735940869176641,0.0,-0.18218413972857325,0.0,-1.2085610118524748
