Ticker,beta,currentRatio,quickRatio,debtToEquity,interestCoverageRatio,Score
CMCSA,-0.1913539684815715,-0.8986202179438636,-0.692588305924367,0.12765831209671136,0.0,-1.5275128674833707
CEG,-0.763980539745902,-0.33532581381310245,-0.5851149978623357,-0.04094045999711202,0.0,-0.11551981193242414
CPRT,0.3667757275608774,3.6732500716977694,3.9951232987410146,-0.5241710839984749,0.0,7.825768726876381
CSGP,-0.5513597031583025,4.839688244280292,5.435554145720053,-0.44726538121758325,0.0,11.273867474376232
COST,-0.7494836645240202,-0.6743831170189083,-0.7719310165741889,-0.2741192802248896,0.0,-0.42271118884418746
CRWD,0.014018430495087018,-0.1090624740243675,0.11237955848655257,-0.33971934323716174,0.0,0.3290179972042598
CSX,0.2894590597108411,-0.5251168540538026,-0.35646373171694007,0.33211716033162486,0.0,-1.5031568058132088
DDOG,0.16140332858421835,1.0141492694641885,1.3522897367324043,-0.28528245981497313,0.0,2.4903181374273475
DXCM,0.374024165171818,0.6568558164843653,0.7117776725774791,0.12386887134765295,0.0,0.8707404525423734
FANG,1.9952580441522643,-0.679111007701061,-0.41849530549770986,-0.3172391270641759,0.0,-2.775625230286859
DLTR,-0.3532357417925846,-0.4184016072280708,-0.9392720063083586,0.27630696078834893,0.0,-1.2807448325321937
DASH,1.7101528314552557,-0.19416450630311566,-0.0744364602253007,-0.4885788329930326,0.0,-1.4901749649906395
EA,-0.7059930388583747,-0.37247352631573055,-0.1508939813969471,-0.3902984050245947,0.0,0.5729239361702918
EXC,-1.1408992955148283,-0.6048155826958047,-0.6550808427080876,0.45900359215009817,0.0,-0.5780007220391623
FAST,-0.024639903429931106,1.9644552965768751,0.5956487960809218,-0.45271305844480114,0.0,3.0374570545325295
FTNT,0.03817988919822334,-0.48999538041495416,-0.2814488052843812,-0.533043503917699,0.0,-0.2765805709798598
GEHC,-2.5833383800920657,-0.585904019967194,-0.5173130451252153,0.19194774146645208,0.0,1.2881735735332045
GILD,-2.0155441005683628,-0.5717203479207361,-0.4502323897576386,0.28944748765651246,0.0,0.7041438752334754
GFS,1.309072616983193,0.16988307622264012,0.09867490846521962,-0.37667351354940853,0.0,-0.6638411187459246
HON,-0.12611802998310367,-0.17660376948369144,-0.1840736603959635,0.3476510181991938,0.0,-0.582210418095745
IDXX,0.4899991669468724,-0.2400925872154558,-0.30885810532704694,-0.1447939301498796,0.0,-0.8941559293394955
ILMN,0.323285101895232,-0.11716742947948637,-0.1840736603959635,-0.30685662925246987,0.0,-0.31766956251821205
INTC,0.050260618549791775,-0.24279423903382874,-0.334824810630625,-0.26318973532760526,0.0,-0.3646899328866403
INTU,0.3643595816905635,-0.5075561172343784,-0.7495707981183299,-0.533043503917699,0.0,-1.088442993125573
ISRG,0.7775205255141945,2.4487263850202274,2.1341760853179212,-0.533043503917699,0.0,4.338425448741654
KDP,-1.097408669849183,-0.9567057320388822,-0.862814485136712,-0.14587662750675343,0.0,-0.5762349198196578
KLAC,0.6301356274250631,0.14286655803891055,-0.07299386548621303,0.723358397848701,0.0,-1.2836213327210666
KHC,-1.017675856128833,-0.5663170442839901,-0.6788836559030341,-0.2974257654333845,0.0,0.06990092137519333
LRCX,1.06745802995183,0.6034981930714993,0.23788530078717976,-0.17904705547708316,0.0,-0.04702748061606768
LIN,-0.2904159491644304,-0.6851897242924001,-0.5396732635810741,-0.24522835601778228,0.0,-0.6892186826912615
LULU,0.5673158347969086,0.38061191805573047,0.0027423583158895934,-0.34409571992178867,0.0,0.16013416149650012
MAR,1.328401783945702,-1.015466659088494,-0.7639967455092066,-0.533043503917699,0.0,-2.5748216846257037
MRVL,0.9708121951392851,-0.1603938585734537,-0.2208598262426992,-0.36393757358828727,0.0,-0.9881283063671509
MELI,0.9200731318626985,-0.4460935383663937,-0.43364255025813037,0.3587002296464486,0.0,-2.1585094501336712
META,0.3353658312467999,0.5102912053376324,0.7918416805968447,-0.3896259929819046,0.0,1.3563930476695818
MCHP,1.2728304289284889,-0.4926970322333271,-0.6255076505567905,-0.019520147552434215,0.0,-2.371514964166172
MU,0.49966375042812694,1.2282551760702454,0.4881754880188904,-0.3462554162283949,0.0,1.5630223298894037
MSFT,-0.4257201179019936,-0.46162803632203814,-0.22807279993813756,-0.2939212450413981,0.0,0.029940526683216007
MRNA,1.1979299069487659,1.4241249329022843,1.6559559293103592,-0.47804817659564913,0.0,2.3601991318595266
MDLZ,-1.2447935679383144,-0.7817737767992333,-0.8678635667235189,-0.14198461542914897,0.0,-0.2628591601552889
MDB,0.29912364319209567,1.6726769001925963,1.9480813639756116,0.12139006424112599,0.0,3.200244556734986
MNST,-0.8074711654115473,2.017137507035148,1.8478210296090185,-0.5289292539615784,0.0,5.201358956017293
NFLX,0.3933533321343271,-0.5791498904212616,-0.40190546599820165,-0.09265920321283322,0.0,-1.281749485340957
NVDA,1.6425007470864745,1.5166565076815584,1.397010173644122,-0.38645198020412186,0.0,1.6576179144433278
NXPI,1.1544392812831206,0.29010658214023655,-0.012404886444530869,0.10081881446052293,0.0,-0.9775564000479378
ORLY,-0.41605553442073906,-0.8209477281656411,-0.9839924432200762,-0.533043503917699,0.0,-0.8558411330472792
ODFL,0.014018430495087018,0.2495818048646422,0.50692921962703,-0.5226894981417002,0.0,1.2651820921382853
ON,1.7270658525474514,0.6413213185287208,0.20470562178816332,-0.281510114287339,0.0,-0.5995287979432282
PCAR,-0.2783352198128623,1.8759761995251614,1.9358193086933662,-0.05608682617906298,0.0,4.146217554210453
PANW,0.27254603861864546,-0.7398981736144524,-0.513706558277496,-0.2473538618815399,0.0,-1.278796908629054
PAYX,-0.3363227207003892,-0.46568051404959754,-0.7351448507274533,-0.4009202359362412,0.0,-0.46358240814042045
PYPL,0.837924172272035,-0.4373131699566815,-0.8195366429640819,-0.2125878799116066,0.0,-1.882186105281192
PDD,-0.9814336680741286,0.0017052505289236,0.03592203731490602,-0.5021068515468142,0.0,1.5211678074647725
PEP,-1.3148617981774096,-0.7196357849766554,-0.5843937004927918,0.8289897710295983,0.0,-0.8181574583216359
QCOM,0.6253033356844359,0.48935340374524194,0.289097414024792,-0.17307512479285267,0.0,0.3262226068784507
REGN,-2.177425873879376,2.2589353447795273,2.1262418142529387,-0.475968257989023,0.0,7.038571290900864
ROP,-0.16719250977843517,-0.9695385781761536,-0.7704884218351011,-0.2858010148648443,0.0,-1.2870334753679753
ROST,-0.007726882337735409,-0.10703623516058786,-0.18046717354824443,0.13931725310810028,0.0,-0.4190937794791971
SIRI,0.086502806604496,-1.0647718047738004,-0.884453406223027,-0.533043503917699,0.0,-1.5026845136836244
SBUX,-0.24934146936909868,-0.7203111979312485,-0.6384910032085794,-0.533043503917699,0.0,-0.5764172278530303
SNPS,-0.0004784447267947788,-0.42988362745615594,-0.27928491317574977,-0.47611641657470055,0.0,-0.23257367933041045
TTWO,-0.7857258525787246,-0.6662781615637895,-0.5829511057537041,-0.1777421202416931,0.0,-0.2857612944970759
TMUS,-1.430836799952464,-0.6669535745183828,-0.5021658003647946,0.5338236779172223,0.0,-0.27210625284793566
TSLA,3.2347408756231566,-0.14148229584484298,-0.2872191842407319,-0.4463935249249427,0.0,-3.217048830783789
TXN,-0.1647763639081218,2.0164620940805547,1.607629005550922,-0.05695298406456206,0.0,3.8458204476041606
TTD,1.0312158418971256,-0.08880008538657032,0.23139362446128517,-0.47053197757608806,0.0,-0.41809032524632256
VRSK,-0.6769992884146111,-0.5615891536018374,-0.36800448962964144,5.605913192035559,0.0,-5.858507546852427
VRTX,-1.6482899282806907,1.064129828104088,1.2289478865404087,-0.5108823985446338,0.0,4.452250041469821
WBA,-0.6673347049333567,-0.8513413111223368,-0.8455033482676599,0.7512521008060561,0.0,-1.780762055262696
WBD,1.06745802995183,-0.746652303160385,-0.7589476639223998,0.002715037113469707,0.0,-2.5757730341480847
WDAY,0.6204710439438086,0.027370942803466695,0.3042446587852126,-0.3006510638754403,0.0,0.011795621520311106
XEL,-1.699028991557277,-0.7182849590674688,-0.6940309006634547,0.38306092017610993,0.0,-0.09634778834975655
ZS,-0.5489435572879888,0.039528375986145003,0.29847427982886193,0.2030197465422724,0.0,0.6839264665607233
