Ticker,grossMargins,netProfitMargin,returnOnEquity,returnOnAssets,returnOnCapitalEmployed,Score
CPRT,-0.3169043959632518,0.0,-0.1043004255001893,0.8413444449110059,0.0,0.4201396234475648
CSGP,1.0637766705549934,0.0,-0.4562253843564642,-0.9388323198070816,0.0,-0.33128103360855243
COST,-1.7944506688110353,0.0,0.08550539371690782,0.059840847581581445,0.0,-1.649104427512546
CRWD,0.8759219548711957,0.0,-0.443762371779165,-1.1078814649013637,0.0,-0.675721881809333
CSX,-0.2528668863557198,0.0,0.04245500133124249,0.03557141586012503,0.0,-0.17484046916435228
DDOG,1.137777462907314,0.0,-0.414355278892636,-1.0725931532603956,0.0,-0.34917096924571756
DXCM,0.3458667972221492,0.0,0.032432621923977764,-0.15802611994091734,0.0,0.22027329920520963
FANG,1.18333606349246,0.0,-0.14020911387503213,0.2744998565128295,0.0,1.3176268061302574
DLTR,-1.0185068449744967,0.0,-0.7871852742348887,-0.4097865623340161,0.0,-2.2154786815434018
DASH,-0.2814368976733216,0.0,-0.6649957776309648,-1.4917290286797997,0.0,-2.438161703984086
EA,0.9824948048446699,0.0,-0.19452220508167203,-0.061227407832193284,0.0,0.7267451919308046
EXC,-0.6037958452555062,0.0,-0.35720147593679785,-0.7544404305210743,0.0,-1.7154377517133783
FAST,-0.3874989378045337,0.0,0.15276158939526385,1.81505064363546,0.0,1.5803132952261902
FTNT,0.9552024355156273,0.0,-0.5385252475834851,0.439922465058412,0.0,0.8565996529905542
GEHC,-0.5964298285253845,0.0,-0.09057711268579967,-0.32038024938790116,0.0,-1.0073871905990854
GILD,0.9719784321731509,0.0,-0.4906937010248764,0.3590243593202242,0.0,0.8403090904684987
GFS,-1.1420260041310464,0.0,-0.37222511265000924,-0.5991997830952435,0.0,-2.113450899876299
HON,-0.7339146147771936,0.0,0.12559511139425827,-0.030402384164293608,0.0,-0.6387218875472289
IDXX,0.23175740510234508,0.0,0.9001020377430667,2.05188696163813,0.0,3.183746404483542
ILMN,0.4695988470356389,0.0,-0.9538455060959381,-1.1751105803596507,0.0,-1.6593572394199498
INTC,-0.5620692764952794,0.0,-0.4626269256916568,-1.0720352352897875,0.0,-2.0967314374767234
INTU,1.0392939895381126,0.0,-0.20012353724598148,-0.0411423050985012,0.0,0.7980281471936299
ISRG,0.49978674218972124,0.0,-0.22212886934385523,0.01102308094516166,0.0,0.28868095379102765
KDP,0.031555159050425635,0.0,-0.3641831613190456,-0.5336443518090347,0.0,-0.8662723540776547
KLAC,0.2077007608681324,0.0,1.2689510780808448,1.013322659350981,0.0,2.4899744982999583
KHC,-0.8688021350143357,0.0,-0.4248978238681219,-0.5778593928235817,0.0,-1.8715593517060394
LRCX,-0.31954424010930704,0.0,0.34060693535316244,0.7824840990118417,0.0,0.8035467942556971
LIN,-0.31639345838659594,0.0,-0.22194882588127576,-0.19024588274354048,0.0,-0.7285881670114122
LULU,0.1540948934506572,0.0,0.3017976067623604,1.9253790618027222,0.0,2.3812715620157396
MAR,1.1476981675207152,0.0,-0.5385252475834851,0.22317133347712953,0.0,0.8323442534143597
MRVL,-0.5556825567870813,0.0,-0.6610948359417433,-1.2788833159187998,0.0,-2.495660708647624
MELI,0.07651753806174533,0.0,0.2940957475297949,0.0922000898768566,0.0,0.46281337546839685
META,1.1411411352869651,0.0,0.12885585854020568,1.3098559212497425,0.0,2.5798529150769136
MCHP,0.45737871043662953,0.0,0.040714581192974345,0.27938156901590494,0.0,0.7774748606455089
MU,-2.3425164186153316,0.0,-0.7039251632035807,-1.6300926853906312,0.0,-4.676534267209544
MSFT,0.6471496549235434,0.0,0.23142057771331048,1.0283864445574022,0.0,1.906956677194256
MRNA,-5.320771382629701,0.0,-1.2922471964286124,-3.298127938016472,0.0,-9.911146517074785
MDLZ,-0.5535961431928071,0.0,-0.23593220147494678,-0.27156242695968447,0.0,-1.0610907716274385
MDB,0.8551012486224704,0.0,-0.9292195813857329,-1.8514466402294312,0.0,-1.9255649729926936
MNST,-0.0529199813577342,0.0,-0.11882395148642791,0.7996400766080437,0.0,0.6278961437638816
NFLX,-0.4951790320847523,0.0,0.05753860251990742,0.29109784639867686,0.0,-0.14654258316616797
NVDA,0.767390297963218,0.0,1.291076419148942,4.272121525673429,0.0,6.330588242785589
NXPI,0.10193668250037352,0.0,0.11527257953004448,0.2905399284280687,0.0,0.5077491904584868
ORLY,-0.14471843263023365,0.0,-0.5385252475834851,0.9629705625035917,0.0,0.27972688228987297
ODFL,-0.6103528774892562,0.0,0.0736825396741903,1.5970443360998017,0.0,1.0603739982847358
ON,-0.33478721114620613,0.0,0.05769868116296976,0.5996264283532098,0.0,0.32253789836997343
PCAR,-1.4951264477316202,0.0,0.12005373370298782,0.2899821499369531,0.0,-1.0850905640916793
PANW,0.8240189998185832,0.0,1.2523270650360083,-0.6738212837681906,0.0,1.402524781086401
PAYX,0.7251102134949472,0.0,0.3910991642017704,0.4782793255377252,0.0,1.5944887032344426
PYPL,-0.6546341341327624,0.0,-0.1105219073689391,-0.5538689200874294,0.0,-1.3190249615891307
PDD,0.3519554700106315,0.0,0.24886486877365885,0.6438414833157059,0.0,1.2446618220999963
PEP,-0.023200317914525204,0.0,0.4807207989079882,0.11800379601748533,0.0,0.5755242770109483
QCOM,0.04726636179819875,0.0,0.22701961531884743,0.44884915258814306,0.0,0.7231351297051892
REGN,-0.1440797606594139,0.0,-0.23279144329439408,-0.02552060192147189,0.0,-0.4023918058752799
ROP,0.6499598115951505,0.0,-0.3666637801416362,-0.5477318224107394,0.0,-0.2644357909572251
ROST,-0.9591103516882554,0.0,0.28025244575001057,0.3466105449946993,0.0,-0.3322473609435456
SIRI,-0.2452453156810074,0.0,-0.5385252475834851,0.5803783141590244,0.0,-0.20339224910546805
SBUX,-1.1478166299998125,0.0,-0.5385252475834851,0.576751903141868,0.0,-1.1095899744414297
SNPS,1.1022673013297335,0.0,-0.08765640762617742,0.11591160362770465,0.0,1.1305224973312606
TTWO,-0.5524891117767196,0.0,-1.5568710767620613,-1.8154609311252028,0.0,-3.9248211196639833
TMUS,0.3598748321362714,0.0,-0.26709972533036813,-0.42401351242837276,0.0,-0.3312384056224695
TSLA,-1.5718097049395154,0.0,-0.06369062227393435,-0.44702762871596075,0.0,-2.0825279559294105
TXN,0.2690558481982214,0.0,0.1948517899901638,0.6748059306844606,0.0,1.1387135688728458
TTD,1.1324551964838159,0.0,-0.3424579248363897,-0.5969680833169122,0.0,0.19302918833051397
VRSK,0.5458137022201348,0.0,8.101560473312832,1.1959013152325118,0.0,9.843275490765478
VRTX,0.028021046410828414,0.0,-0.050887551606446646,0.683453519749395,0.0,0.6605870145537768
WBA,-1.5374065747780221,0.0,-1.6826415178077154,-0.9491538022633332,0.0,-4.1692018948490706
WBD,-0.5533407595607419,0.0,-0.6662760866981965,-1.1274085938726504,0.0,-2.3470254401315884
WDAY,0.8902280367050339,0.0,-0.13424765477590542,-0.9983900631695062,0.0,-0.24240968124037765
XEL,-0.45600715120780433,0.0,-0.32599394242302554,-0.7303104782922701,0.0,-1.5123115719231
ZS,0.9729149381730295,0.0,-0.9115152875605905,-1.5680243111604697,0.0,-1.5066246605480307
